rating,price_usd,ram_gb,storage_gb,card_gb,has_5g,has_nfc,total_sim,cores,clock_speed,battery_capacity,power_charging,primary_camera_mp,total_lens,front_camera_mp,os_version,screen_size,resolution_width,resolution_height,refresh_rate,total_pixels,brand_prestige,hp_Apple,hp_Asus,hp_BLU,hp_Blackview,hp_Cola,hp_Doogee,hp_Duoqin,hp_Gionee,hp_Google,hp_Honor,hp_Huawei,hp_Infinix,hp_Itel,hp_Jio,hp_LG,hp_Lava,hp_LeEco,hp_Leitz,hp_Lenovo,hp_Letv,hp_Lyf,hp_Micromax,hp_Motorola,hp_Nokia,hp_Nothing,hp_Nubia,hp_OPPO,hp_OnePlus,hp_Oppo,hp_Oukitel,hp_POCO,hp_Poco,hp_Realme,hp_Redmi,hp_Samsung,hp_Sharp,hp_Sony,hp_TCL,hp_Tecno,hp_Vertu,hp_Vivo,hp_Xiaomi,hp_ZTE,hp_iQOO,hp_itel,os_Android,os_EMUI,os_Harmony,os_iOS,chip_Bionic,chip_Dimensity,chip_Exynos,chip_Google,chip_Helio,chip_Kirin,chip_Snapdragon,chip_Spreadtrum,chip_Tiger,chip_Unisoc
81.0,166.65555555555557,6.0,128.0,1024.0,1,0,2,8,2.4,5000.0,33.0,50.0,2,16.0,11,6.6,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
86.0,394.43333333333334,8.0,256.0,0.0,1,1,2,8,3.1,4600.0,66.0,50.0,3,50.0,13,6.78,1080.0,2400.0,120,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
89.0,677.7666666666667,8.0,128.0,0.0,1,1,2,8,3.0,5000.0,80.0,50.0,3,32.0,12,6.7,1440.0,3216.0,120,4631040.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,366.65555555555557,12.0,256.0,0.0,1,0,2,8,2.6,4980.0,120.0,200.0,3,16.0,12,6.67,1080.0,2400.0,120,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78.0,177.76666666666668,4.0,128.0,1024.0,1,1,2,8,2.2,5000.0,25.0,50.0,3,8.0,12,6.6,1080.0,2408.0,120,2600640.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,1111.0,8.0,256.0,0.0,1,1,2,8,3.2,5000.0,67.0,64.0,3,32.0,12,7.1,1792.0,1920.0,120,3440640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
62.0,105.54444444444445,3.0,64.0,1024.0,0,0,2,8,2.3,5000.0,30.0,8.0,1,5.0,12,6.56,720.0,1612.0,60,1160640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
86.0,311.0444444444444,12.0,256.0,0.0,1,0,2,8,2.5,4200.0,44.0,64.0,3,50.0,12,6.44,1080.0,2400.0,90,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
75.0,155.43333333333334,4.0,64.0,1024.0,1,0,2,8,2.0,5000.0,18.0,50.0,2,8.0,12,6.58,1080.0,2408.0,120,2600640.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
85.0,499.9888888888889,8.0,128.0,0.0,1,1,2,8,3.2,4800.0,150.0,50.0,3,16.0,12,6.7,1080.0,2412.0,120,2604960.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
79.0,155.54444444444445,6.0,128.0,1024.0,1,0,2,8,2.2,5000.0,18.0,48.0,3,8.0,11,6.5,1080.0,2400.0,90,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,68.77777777777777,4.0,32.0,0.0,0,0,2,4,2.0,3500.0,30.0,13.0,2,5.0,2,6.26,720.0,1600.0,60,1152000.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
83.0,1332.2222222222222,6.0,128.0,0.0,1,1,2,6,3.22,3095.0,30.0,12.0,3,12.0,15,6.1,1170.0,2532.0,120,2962440.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
83.0,307.3333333333333,8.0,128.0,1024.0,1,0,2,8,2.2,4800.0,67.0,64.0,3,32.0,13,6.58,1080.0,2400.0,120,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,277.76666666666665,6.0,128.0,1024.0,1,1,2,8,2.3,5000.0,33.0,48.0,4,13.0,12,6.5,1080.0,2400.0,90,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
66.0,93.2,4.0,64.0,0.0,0,0,2,8,2.0,5000.0,30.0,13.0,1,5.0,11,6.53,720.0,1600.0,60,1152000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83.0,177.76666666666668,6.0,128.0,0.0,0,1,2,8,2.2,5000.0,33.0,108.0,3,16.0,12,6.55,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
82.0,233.32222222222222,8.0,128.0,1024.0,1,0,2,8,2.4,5000.0,15.0,50.0,3,13.0,13,6.6,1080.0,2408.0,90,2600640.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
75.0,155.54444444444445,4.0,64.0,1024.0,1,0,2,8,2.4,5000.0,18.0,48.0,3,16.0,11,6.5,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
83.0,222.11111111111111,8.0,128.0,1024.0,1,0,2,8,2.2,5000.0,18.0,50.0,3,16.0,12,6.58,1080.0,2408.0,120,2600640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,155.54444444444445,6.0,128.0,1024.0,1,0,2,8,2.2,5000.0,15.0,50.0,2,5.0,12,6.5,720.0,1600.0,90,1152000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
83.0,255.54444444444445,6.0,128.0,0.0,1,1,2,8,2.5,4020.0,33.0,50.0,3,32.0,12,6.5,1080.0,2400.0,144,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
79.0,255.54444444444445,6.0,128.0,1024.0,1,0,2,8,2.2,5000.0,25.0,50.0,4,8.0,12,6.6,1080.0,2408.0,120,2600640.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
79.0,188.87777777777777,8.0,128.0,1024.0,1,0,2,8,2.4,5000.0,33.0,48.0,2,8.0,12,6.56,720.0,1612.0,90,1160640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,158.77777777777777,6.0,128.0,0.0,0,0,2,8,2.4,5000.0,33.0,50.0,4,13.0,11,6.43,1080.0,2400.0,90,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,466.65555555555557,8.0,128.0,1024.0,1,1,2,8,2.4,5000.0,25.0,108.0,4,32.0,12,6.7,1080.0,2400.0,120,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69.0,149.87777777777777,4.0,64.0,1024.0,0,0,2,8,2.3,5000.0,18.0,13.0,2,8.0,11,6.51,720.0,1600.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83.0,255.44444444444446,8.0,128.0,0.0,1,1,2,8,2.85,5000.0,30.0,64.0,3,16.0,12,6.59,1080.0,2412.0,120,2604960.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
84.0,183.32222222222222,8.0,128.0,1024.0,1,0,2,8,2.2,5000.0,30.0,50.0,3,16.0,12,6.55,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,822.2111111111111,12.0,256.0,0.0,1,1,2,8,3.2,4700.0,80.0,3.0,4,32.0,13,6.78,1440.0,3200.0,120,4608000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67.0,111.1,4.0,64.0,1024.0,0,0,2,8,1.8,5000.0,30.0,50.0,2,5.0,12,6.5,720.0,1600.0,60,1152000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75.0,138.87777777777777,4.0,64.0,1024.0,0,0,2,8,2.4,5000.0,33.0,50.0,3,16.0,11,6.6,1080.0,2412.0,90,2604960.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
72.0,138.87777777777777,4.0,64.0,1024.0,0,0,2,8,2.3,5000.0,30.0,50.0,2,5.0,12,6.56,720.0,1612.0,60,1160640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
88.0,666.6555555555556,8.0,256.0,0.0,1,1,2,8,3.2,5000.0,120.0,50.0,3,16.0,13,6.78,1440.0,3200.0,144,4608000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,1188.7777777777778,12.0,256.0,0.0,1,1,2,8,3.0,4600.0,66.0,50.0,4,16.0,12,8.03,1916.0,2160.0,120,4138560.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
78.0,177.66666666666666,4.0,128.0,1024.0,1,0,2,8,2.2,5000.0,18.0,50.0,3,16.0,12,6.58,1080.0,2408.0,120,2600640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,1333.2222222222222,6.0,128.0,0.0,1,1,2,6,2.3,3200.0,30.0,48.0,3,12.0,16,6.1,1179.0,2556.0,120,3013524.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
83.0,222.2111111111111,6.0,128.0,0.0,1,0,2,8,2.4,5200.0,33.0,108.0,4,32.0,11,6.67,1080.0,2400.0,120,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83.0,266.55555555555554,8.0,128.0,0.0,1,0,2,8,2.9,4400.0,68.0,50.0,3,32.0,12,6.55,1080.0,2460.0,144,2656800.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,144.43333333333334,8.0,128.0,1024.0,1,0,2,8,2.4,5000.0,33.0,50.0,2,8.0,12,6.6,1080.0,2408.0,90,2600640.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82.0,222.11111111111111,8.0,128.0,0.0,1,0,2,8,2.4,4310.0,50.0,48.0,4,16.0,11,6.43,1080.0,2400.0,60,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,655.4444444444445,8.0,128.0,0.0,1,1,2,8,3.2,4820.0,120.0,3.0,3,32.0,13,6.73,1440.0,3200.0,120,4608000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,488.8777777777778,12.0,256.0,0.0,1,0,2,8,3.2,5000.0,120.0,108.0,3,32.0,13,6.73,1080.0,2400.0,144,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
86.0,555.5444444444445,8.0,128.0,0.0,1,1,2,8,3.0,3700.0,25.0,50.0,3,10.0,12,6.1,1080.0,2340.0,120,2527200.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
79.0,177.76666666666668,6.0,128.0,1024.0,0,0,2,8,2.4,5000.0,44.0,50.0,3,16.0,12,6.44,1080.0,2408.0,60,2600640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,411.1,12.0,256.0,0.0,1,1,2,8,2.85,5000.0,80.0,50.0,3,16.0,12,6.7,1080.0,2412.0,120,2604960.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
85.0,444.43333333333334,8.0,256.0,0.0,1,1,2,8,3.05,5160.0,45.0,64.0,3,32.0,12,6.8,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
74.0,577.7666666666667,4.0,64.0,0.0,1,1,2,6,3.1,,30.0,,1,0.0,14,6.58,,,60,2592000.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
82.0,255.54444444444445,6.0,128.0,0.0,1,0,2,8,2.85,5080.0,67.0,64.0,3,16.0,12,6.6,1080.0,2460.0,144,2656800.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
87.0,355.5444444444444,6.0,128.0,1024.0,1,1,2,8,2.4,5000.0,25.0,64.0,4,32.0,12,6.5,1080.0,2400.0,120,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80.0,68.56666666666666,2.0,32.0,0.0,0,0,2,4,2.0,5000.0,10.0,8.0,2,5.0,12,6.52,720.0,1600.0,60,1152000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83.0,326.0,8.0,128.0,0.0,1,1,2,8,3.0,4500.0,80.0,50.0,3,32.0,12,6.43,1080.0,2400.0,90,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
87.0,280.9888888888889,8.0,128.0,1024.0,1,0,2,8,2.4,5000.0,25.0,108.0,4,32.0,12,6.7,1080.0,2400.0,120,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78.0,242.0888888888889,6.0,128.0,0.0,1,0,2,8,2.4,4700.0,66.0,64.0,3,16.0,12,6.44,1080.0,2404.0,90,2596320.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
88.0,788.7777777777778,8.0,128.0,0.0,1,1,2,8,3.2,3900.0,25.0,50.0,3,12.0,13,6.1,1080.0,2340.0,120,2527200.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,388.8777777777778,8.0,128.0,0.0,1,1,2,8,3.0,4800.0,68.0,50.0,3,60.0,12,6.7,1080.0,2400.0,144,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
85.0,376.6666666666667,12.0,256.0,0.0,1,1,2,8,3.0,4500.0,80.0,50.0,3,32.0,12,6.43,1080.0,2400.0,90,2592000.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71.0,333.3222222222222,6.0,128.0,0.0,1,1,2,8,2.3,4410.0,30.0,2.0,2,8.0,12,6.14,1080.0,2400.0,60,2592000.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
84.0,211.1,8.0,128.0,2048.0,1,0,2,8,2.4,5000.0,33.0,108.0,3,16.0,12,6.7,1080.0,2400.0,60,2592000.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
84.0,216.65555555555557,8.0,128.0,1024.0,1,1,2,8,2.4,6000.0,25.0,50.0,4,8.0,12,6.6,1080.0,2400.0,120,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
83.0,277.7111111111111,8.0,128.0,0.0,1,0,2,8,2.5,4200.0,44.0,64.0,3,50.0,12,6.44,1080.0,2400.0,90,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78.0,122.21111111111111,4.0,64.0,1024.0,0,1,2,8,2.4,5000.0,20.0,50.0,3,16.0,12,6.47,1080.0,2400.0,60,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
85.0,277.76666666666665,8.0,256.0,1024.0,1,0,2,8,2.2,5000.0,33.0,64.0,3,16.0,12,6.59,1080.0,2412.0,120,2604960.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,288.8777777777778,6.0,128.0,1024.0,1,1,2,8,2.4,5000.0,25.0,48.0,4,13.0,12,6.4,1080.0,2400.0,90,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
69.0,388.77777777777777,6.0,128.0,0.0,1,1,2,8,2.3,4410.0,30.0,2.0,2,8.0,12,6.1,1080.0,2400.0,90,2592000.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
74.0,149.62222222222223,4.0,64.0,0.0,1,0,2,8,2.2,5000.0,18.0,50.0,2,5.0,12,6.58,1080.0,2408.0,90,2600640.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
